时间	CPU百分比	内存百分比	磁盘百分比	发送字节数	接收字节数
2020-12-15 19:52:35	0.6	svmem(total=17095811072, available=9915858944, percent=42.0, used=7179952128, free=9915858944)	72.6	1063438499	10433612474
2020-12-15 19:52:38	1.2	svmem(total=17095811072, available=9917353984, percent=42.0, used=7178457088, free=9917353984)	72.6	1063448386	10433639225
2020-12-15 19:52:42	1.4	svmem(total=17095811072, available=9919139840, percent=42.0, used=7176671232, free=9919139840)	72.6	1063452006	10433660409
2020-12-15 19:52:45	1.2	svmem(total=17095811072, available=9919156224, percent=42.0, used=7176654848, free=9919156224)	72.6	1063456604	10433672640
2020-12-15 19:52:48	0.7	svmem(total=17095811072, available=9918713856, percent=42.0, used=7177097216, free=9918713856)	72.6	1063457662	10433692802
2020-12-15 19:52:51	0.8	svmem(total=17095811072, available=9918775296, percent=42.0, used=7177035776, free=9918775296)	72.6	1063460754	10433740038
2020-12-15 19:52:54	1.4	svmem(total=17095811072, available=9918853120, percent=42.0, used=7176957952, free=9918853120)	72.6	1064099358	10434431654
2020-12-15 19:52:57	3.0	svmem(total=17095811072, available=9918570496, percent=42.0, used=7177240576, free=9918570496)	72.6	1067452431	10437757042
2020-12-15 19:53:00	2.5	svmem(total=17095811072, available=9917972480, percent=42.0, used=7177838592, free=9917972480)	72.6	1069448978	10439764537
2020-12-15 19:53:03	1.3	svmem(total=17095811072, available=9918029824, percent=42.0, used=7177781248, free=9918029824)	72.6	1069456797	10439788350
2020-12-15 19:53:06	2.6	svmem(total=17095811072, available=9918595072, percent=42.0, used=7177216000, free=9918595072)	72.6	1070062006	10440452510
2020-12-15 19:53:09	0.8	svmem(total=17095811072, available=9919500288, percent=42.0, used=7176310784, free=9919500288)	72.6	1070100754	10440468572
2020-12-15 19:53:12	1.2	svmem(total=17095811072, available=9919528960, percent=42.0, used=7176282112, free=9919528960)	72.6	1070102158	10440479399
2020-12-15 19:53:15	0.8	svmem(total=17095811072, available=9919504384, percent=42.0, used=7176306688, free=9919504384)	72.6	1070116262	10440505561
2020-12-15 19:53:18	1.0	svmem(total=17095811072, available=9919524864, percent=42.0, used=7176286208, free=9919524864)	72.6	1070752981	10441146182
2020-12-15 19:53:21	1.6	svmem(total=17095811072, available=9919479808, percent=42.0, used=7176331264, free=9919479808)	72.6	1070782704	10441185282
2020-12-15 19:53:24	1.9	svmem(total=17095811072, available=9919217664, percent=42.0, used=7176593408, free=9919217664)	72.6	1071612792	10442025104
2020-12-15 19:53:27	1.9	svmem(total=17095811072, available=9918767104, percent=42.0, used=7177043968, free=9918767104)	72.6	1071631605	10442047789
2020-12-15 19:53:30	1.0	svmem(total=17095811072, available=9918640128, percent=42.0, used=7177170944, free=9918640128)	72.6	1072275095	10442695528
2020-12-15 19:53:33	0.8	svmem(total=17095811072, available=9918464000, percent=42.0, used=7177347072, free=9918464000)	72.6	1072277829	10442705215
2020-12-15 19:53:36	1.8	svmem(total=17095811072, available=9918320640, percent=42.0, used=7177490432, free=9918320640)	72.6	1072291065	10442728165
2020-12-15 19:53:39	1.5	svmem(total=17095811072, available=9918353408, percent=42.0, used=7177457664, free=9918353408)	72.6	1072937532	10443377727
2020-12-15 19:53:42	1.3	svmem(total=17095811072, available=9918205952, percent=42.0, used=7177605120, free=9918205952)	72.6	1072940521	10443387881
2020-12-15 19:53:45	1.4	svmem(total=17095811072, available=9918210048, percent=42.0, used=7177601024, free=9918210048)	72.6	1073581786	10444036056
2020-12-15 19:53:48	1.0	svmem(total=17095811072, available=9917919232, percent=42.0, used=7177891840, free=9917919232)	72.6	1073591175	10444053205
2020-12-15 19:53:51	1.3	svmem(total=17095811072, available=9917665280, percent=42.0, used=7178145792, free=9917665280)	72.6	1074227488	10444693993
2020-12-15 19:53:54	1.9	svmem(total=17095811072, available=9917657088, percent=42.0, used=7178153984, free=9917657088)	72.6	1074232403	10444707705
2020-12-15 19:53:57	1.4	svmem(total=17095811072, available=9917632512, percent=42.0, used=7178178560, free=9917632512)	72.6	1074508601	10444988772
2020-12-15 19:54:00	2.2	svmem(total=17095811072, available=9913647104, percent=42.0, used=7182163968, free=9913647104)	72.6	1074522734	10445010950
2020-12-15 19:54:04	0.7	svmem(total=17095811072, available=9914056704, percent=42.0, used=7181754368, free=9914056704)	72.6	1074524169	10445020146
2020-12-15 19:54:07	1.9	svmem(total=17095811072, available=9914146816, percent=42.0, used=7181664256, free=9914146816)	72.6	1074526638	10445029199
2020-12-15 19:54:10	0.5	svmem(total=17095811072, available=9913999360, percent=42.0, used=7181811712, free=9913999360)	72.6	1074533798	10445042579
2020-12-15 19:54:13	1.3	svmem(total=17095811072, available=9914535936, percent=42.0, used=7181275136, free=9914535936)	72.6	1074535649	10445050346
2020-12-15 19:54:16	0.6	svmem(total=17095811072, available=9914322944, percent=42.0, used=7181488128, free=9914322944)	72.6	1074544079	10445062984
2020-12-15 19:54:19	1.1	svmem(total=17095811072, available=9914408960, percent=42.0, used=7181402112, free=9914408960)	72.6	1074545633	10445069171
2020-12-15 19:54:22	0.6	svmem(total=17095811072, available=9914236928, percent=42.0, used=7181574144, free=9914236928)	72.6	1074557051	10445082094
2020-12-15 19:54:25	1.6	svmem(total=17095811072, available=9914593280, percent=42.0, used=7181217792, free=9914593280)	72.6	1074558432	10445097789
2020-12-15 19:54:28	1.0	svmem(total=17095811072, available=9914232832, percent=42.0, used=7181578240, free=9914232832)	72.6	1074561940	10445110512
2020-12-15 19:54:31	2.3	svmem(total=17095811072, available=9914474496, percent=42.0, used=7181336576, free=9914474496)	72.6	1074569115	10445123373
2020-12-15 19:54:34	1.9	svmem(total=17095811072, available=9914032128, percent=42.0, used=7181778944, free=9914032128)	72.6	1074571088	10445132273
2020-12-15 19:54:37	2.1	svmem(total=17095811072, available=9912803328, percent=42.0, used=7183007744, free=9912803328)	72.6	1074572766	10445139373
2020-12-15 19:54:40	3.1	svmem(total=17095811072, available=9910366208, percent=42.0, used=7185444864, free=9910366208)	72.6	1074582372	10445149680
2020-12-15 19:54:43	1.8	svmem(total=17095811072, available=9910558720, percent=42.0, used=7185252352, free=9910558720)	72.6	1075281658	10445941993
2020-12-15 19:54:46	2.1	svmem(total=17095811072, available=9904332800, percent=42.1, used=7191478272, free=9904332800)	72.6	1080179376	10450745600
2020-12-15 19:54:49	0.9	svmem(total=17095811072, available=9910939648, percent=42.0, used=7184871424, free=9910939648)	72.6	1080190224	10450764833
2020-12-15 19:54:52	2.4	svmem(total=17095811072, available=9910951936, percent=42.0, used=7184859136, free=9910951936)	72.6	1083382602	10453967856
2020-12-15 19:54:55	3.5	svmem(total=17095811072, available=9910177792, percent=42.0, used=7185633280, free=9910177792)	72.6	1083960120	10454568288
2020-12-15 19:54:58	2.0	svmem(total=17095811072, available=9910190080, percent=42.0, used=7185620992, free=9910190080)	72.6	1084495033	10455131114
2020-12-15 19:55:01	2.8	svmem(total=17095811072, available=9907302400, percent=42.0, used=7188508672, free=9907302400)	72.6	1085073587	10455720214
2020-12-15 19:55:04	1.2	svmem(total=17095811072, available=9907326976, percent=42.0, used=7188484096, free=9907326976)	72.6	1085084641	10455739471
2020-12-15 19:55:07	2.1	svmem(total=17095811072, available=9907294208, percent=42.0, used=7188516864, free=9907294208)	72.6	1085606257	10456269399
2020-12-15 19:55:10	0.5	svmem(total=17095811072, available=9906999296, percent=42.1, used=7188811776, free=9906999296)	72.6	1085608168	10456280051
2020-12-15 19:55:13	2.3	svmem(total=17095811072, available=9906642944, percent=42.1, used=7189168128, free=9906642944)	72.6	1085611310	10456295714
2020-12-15 19:55:16	0.9	svmem(total=17095811072, available=9906851840, percent=42.1, used=7188959232, free=9906851840)	72.6	1085619872	10456311028
2020-12-15 19:55:19	1.3	svmem(total=17095811072, available=9906720768, percent=42.1, used=7189090304, free=9906720768)	72.6	1085621301	10456318981
2020-12-15 19:55:22	2.2	svmem(total=17095811072, available=9909858304, percent=42.0, used=7185952768, free=9909858304)	72.6	1085629214	10456332346
2020-12-15 19:55:25	2.8	svmem(total=17095811072, available=9909874688, percent=42.0, used=7185936384, free=9909874688)	72.6	1085639846	10456351898
2020-12-15 19:55:28	1.0	svmem(total=17095811072, available=9910050816, percent=42.0, used=7185760256, free=9910050816)	72.6	1085644861	10456364726
2020-12-15 19:55:31	1.8	svmem(total=17095811072, available=9910300672, percent=42.0, used=7185510400, free=9910300672)	72.6	1085648858	10456373779
2020-12-15 19:55:35	2.0	svmem(total=17095811072, available=9910132736, percent=42.0, used=7185678336, free=9910132736)	72.6	1085652022	10456394799
2020-12-15 19:55:38	0.5	svmem(total=17095811072, available=9910755328, percent=42.0, used=7185055744, free=9910755328)	72.6	1085663443	10456424158
2020-12-15 19:55:41	0.9	svmem(total=17095811072, available=9911353344, percent=42.0, used=7184457728, free=9911353344)	72.6	1085667327	10456435026
2020-12-15 19:55:44	5.6	svmem(total=17095811072, available=9889984512, percent=42.1, used=7205826560, free=9889984512)	72.6	1085670136	10456447371
2020-12-15 19:55:47	1.0	svmem(total=17095811072, available=9889816576, percent=42.2, used=7205994496, free=9889816576)	72.6	1085693268	10456483014
2020-12-15 19:55:50	1.6	svmem(total=17095811072, available=9890414592, percent=42.1, used=7205396480, free=9890414592)	72.6	1085701637	10456515124
2020-12-15 19:55:53	1.6	svmem(total=17095811072, available=9890639872, percent=42.1, used=7205171200, free=9890639872)	72.6	1085707533	10456532833
2020-12-15 19:55:56	1.3	svmem(total=17095811072, available=9891459072, percent=42.1, used=7204352000, free=9891459072)	72.6	1085709329	10456541632
2020-12-15 19:55:59	0.6	svmem(total=17095811072, available=9891209216, percent=42.1, used=7204601856, free=9891209216)	72.6	1085718568	10456556558
2020-12-15 19:56:02	1.2	svmem(total=17095811072, available=9891201024, percent=42.1, used=7204610048, free=9891201024)	72.6	1085723855	10456604414
2020-12-15 19:56:05	1.2	svmem(total=17095811072, available=9891209216, percent=42.1, used=7204601856, free=9891209216)	72.6	1085725723	10456611639
2020-12-15 19:56:08	1.9	svmem(total=17095811072, available=9892470784, percent=42.1, used=7203340288, free=9892470784)	72.6	1085727239	10456620269
2020-12-15 19:56:11	0.9	svmem(total=17095811072, available=9892450304, percent=42.1, used=7203360768, free=9892450304)	72.6	1085735050	10456634144
2020-12-15 19:56:14	1.1	svmem(total=17095811072, available=9892179968, percent=42.1, used=7203631104, free=9892179968)	72.6	1085736878	10456642119
2020-12-15 19:56:17	1.3	svmem(total=17095811072, available=9892032512, percent=42.1, used=7203778560, free=9892032512)	72.6	1085738577	10456650811
2020-12-15 19:56:20	1.0	svmem(total=17095811072, available=9891856384, percent=42.1, used=7203954688, free=9891856384)	72.6	1085741159	10456657212
2020-12-15 19:56:23	0.9	svmem(total=17095811072, available=9891840000, percent=42.1, used=7203971072, free=9891840000)	72.6	1085761370	10456682376
2020-12-15 19:56:26	0.6	svmem(total=17095811072, available=9891786752, percent=42.1, used=7204024320, free=9891786752)	72.6	1085763392	10456696553
2020-12-15 19:56:29	1.6	svmem(total=17095811072, available=9891762176, percent=42.1, used=7204048896, free=9891762176)	72.6	1085767920	10456708258
2020-12-15 19:56:32	1.2	svmem(total=17095811072, available=9891753984, percent=42.1, used=7204057088, free=9891753984)	72.6	1085772618	10456723600
2020-12-15 19:56:35	2.7	svmem(total=17095811072, available=9891479552, percent=42.1, used=7204331520, free=9891479552)	72.6	1090658188	10461670439
2020-12-15 19:56:38	1.7	svmem(total=17095811072, available=9891389440, percent=42.1, used=7204421632, free=9891389440)	72.6	1091692118	10462653455
2020-12-15 19:56:41	1.5	svmem(total=17095811072, available=9891356672, percent=42.1, used=7204454400, free=9891356672)	72.6	1092355450	10463323216
2020-12-15 19:56:44	1.7	svmem(total=17095811072, available=9898840064, percent=42.1, used=7196971008, free=9898840064)	72.6	1092370212	10463346881
2020-12-15 19:56:47	0.8	svmem(total=17095811072, available=9898950656, percent=42.1, used=7196860416, free=9898950656)	72.6	1093025833	10464010842
2020-12-15 19:56:50	1.0	svmem(total=17095811072, available=9899368448, percent=42.1, used=7196442624, free=9899368448)	72.6	1093028117	10464024558
2020-12-15 19:56:53	1.5	svmem(total=17095811072, available=9899364352, percent=42.1, used=7196446720, free=9899364352)	72.6	1093697808	10464700525
2020-12-15 19:56:56	0.9	svmem(total=17095811072, available=9899692032, percent=42.1, used=7196119040, free=9899692032)	72.6	1093699569	10464710887
2020-12-15 19:57:00	1.6	svmem(total=17095811072, available=9899778048, percent=42.1, used=7196033024, free=9899778048)	72.6	1094364486	10465385325
2020-12-15 19:57:03	1.6	svmem(total=17095811072, available=9899675648, percent=42.1, used=7196135424, free=9899675648)	72.6	1094369296	10465398808
2020-12-15 19:57:06	2.0	svmem(total=17095811072, available=9899737088, percent=42.1, used=7196073984, free=9899737088)	72.6	1095038978	10466077419
2020-12-15 19:57:09	1.9	svmem(total=17095811072, available=9899425792, percent=42.1, used=7196385280, free=9899425792)	72.6	1095718185	10466767329
2020-12-15 19:57:12	1.8	svmem(total=17095811072, available=9899511808, percent=42.1, used=7196299264, free=9899511808)	72.6	1096405987	10467457957
2020-12-15 19:57:15	2.6	svmem(total=17095811072, available=9901015040, percent=42.1, used=7194796032, free=9901015040)	72.6	1096408318	10467467191
2020-12-15 19:57:18	0.7	svmem(total=17095811072, available=9901314048, percent=42.1, used=7194497024, free=9901314048)	72.6	1096415941	10467480012
2020-12-15 19:57:21	1.7	svmem(total=17095811072, available=9901309952, percent=42.1, used=7194501120, free=9901309952)	72.6	1097076659	10468147419
2020-12-15 19:57:24	1.1	svmem(total=17095811072, available=9901473792, percent=42.1, used=7194337280, free=9901473792)	72.6	1097082528	10468158749
2020-12-15 19:57:27	1.1	svmem(total=17095811072, available=9901461504, percent=42.1, used=7194349568, free=9901461504)	72.6	1097092683	10468187685
2020-12-15 19:57:30	1.4	svmem(total=17095811072, available=9901228032, percent=42.1, used=7194583040, free=9901228032)	72.6	1097751752	10468863050
2020-12-15 19:57:33	1.0	svmem(total=17095811072, available=9901264896, percent=42.1, used=7194546176, free=9901264896)	72.6	1097755250	10468877354
2020-12-15 19:57:36	1.3	svmem(total=17095811072, available=9901051904, percent=42.1, used=7194759168, free=9901051904)	72.6	1097950691	10469138064
2020-12-15 19:57:39	1.3	svmem(total=17095811072, available=9900945408, percent=42.1, used=7194865664, free=9900945408)	72.6	1098428239	10469562110
2020-12-15 19:57:42	1.7	svmem(total=17095811072, available=9900769280, percent=42.1, used=7195041792, free=9900769280)	72.6	1098430170	10469571973
2020-12-15 19:57:45	3.8	svmem(total=17095811072, available=9896476672, percent=42.1, used=7199334400, free=9896476672)	72.6	1098442682	10469599448
2020-12-15 19:57:48	1.6	svmem(total=17095811072, available=9895792640, percent=42.1, used=7200018432, free=9895792640)	72.6	1098761405	10469924689
2020-12-15 19:57:51	1.6	svmem(total=17095811072, available=9895800832, percent=42.1, used=7200010240, free=9895800832)	72.6	1098770669	10469941400
2020-12-15 19:57:54	1.5	svmem(total=17095811072, available=9895522304, percent=42.1, used=7200288768, free=9895522304)	72.6	1098774972	10469971029
2020-12-15 19:57:57	0.8	svmem(total=17095811072, available=9895682048, percent=42.1, used=7200129024, free=9895682048)	72.6	1098779191	10469985310
2020-12-15 19:58:00	2.0	svmem(total=17095811072, available=9893249024, percent=42.1, used=7202562048, free=9893249024)	72.6	1098787803	10470000198
2020-12-15 19:58:03	2.6	svmem(total=17095811072, available=9893462016, percent=42.1, used=7202349056, free=9893462016)	72.6	1098789520	10470010239
2020-12-15 19:58:06	1.5	svmem(total=17095811072, available=9893466112, percent=42.1, used=7202344960, free=9893466112)	72.6	1098791198	10470020085
2020-12-15 19:58:09	1.5	svmem(total=17095811072, available=9894936576, percent=42.1, used=7200874496, free=9894936576)	72.6	1098794316	10470031214
